year,origin,destination,gender,migration
2014,石川県,青森県,総数,57
2014,石川県,青森県,男,38
2014,石川県,青森県,女,19
2014,福井県,青森県,総数,27
2014,福井県,青森県,男,17
2014,福井県,青森県,女,10
2014,山梨県,青森県,総数,56
2014,山梨県,青森県,男,31
2014,山梨県,青森県,女,25
2014,長野県,青森県,総数,102
2014,長野県,青森県,男,58
2014,長野県,青森県,女,44
2014,岐阜県,青森県,総数,60
2014,岐阜県,青森県,男,35
2014,岐阜県,青森県,女,25
2014,静岡県,青森県,総数,335
2014,静岡県,青森県,男,213
2014,静岡県,青森県,女,122
2014,愛知県,青森県,総数,373
2014,愛知県,青森県,男,259
2014,愛知県,青森県,女,114
2014,三重県,青森県,総数,78
2014,三重県,青森県,男,46
2014,三重県,青森県,女,32
2014,滋賀県,青森県,総数,23
2014,滋賀県,青森県,男,15
2014,滋賀県,青森県,女,8
2014,京都府,青森県,総数,157
2014,京都府,青森県,男,101
2014,京都府,青森県,女,56
2014,大阪府,青森県,総数,215
2014,大阪府,青森県,男,113
2014,大阪府,青森県,女,102
2014,兵庫県,青森県,総数,114
2014,兵庫県,青森県,男,73
2014,兵庫県,青森県,女,41
2014,奈良県,青森県,総数,65
2014,奈良県,青森県,男,38
2014,奈良県,青森県,女,27
2014,和歌山県,青森県,総数,11
2014,和歌山県,青森県,男,9
2014,和歌山県,青森県,女,2
2014,鳥取県,青森県,総数,18
2014,鳥取県,青森県,男,13
2014,鳥取県,青森県,女,5
2014,島根県,青森県,総数,20
2014,島根県,青森県,男,14
2014,島根県,青森県,女,6
2014,岡山県,青森県,総数,38
2014,岡山県,青森県,男,21
2014,岡山県,青森県,女,17
2014,広島県,青森県,総数,172
2014,広島県,青森県,男,115
2014,広島県,青森県,女,57
2014,山口県,青森県,総数,67
2014,山口県,青森県,男,37
2014,山口県,青森県,女,30
2014,徳島県,青森県,総数,31
2014,徳島県,青森県,男,20
2014,徳島県,青森県,女,11
2014,香川県,青森県,総数,24
2014,香川県,青森県,男,16
2014,香川県,青森県,女,8
2014,愛媛県,青森県,総数,26
2014,愛媛県,青森県,男,17
2014,愛媛県,青森県,女,9
2014,高知県,青森県,総数,8
2014,高知県,青森県,男,4
2014,高知県,青森県,女,4
2014,福岡県,青森県,総数,192
2014,福岡県,青森県,男,116
2014,福岡県,青森県,女,76
2014,佐賀県,青森県,総数,17
2014,佐賀県,青森県,男,11
2014,佐賀県,青森県,女,6
2014,長崎県,青森県,総数,65
2014,長崎県,青森県,男,50
2014,長崎県,青森県,女,15
2014,熊本県,青森県,総数,53
2014,熊本県,青森県,男,25
2014,熊本県,青森県,女,28
2014,大分県,青森県,総数,24
2014,大分県,青森県,男,16
2014,大分県,青森県,女,8
2014,宮崎県,青森県,総数,57
2014,宮崎県,青森県,男,28
2014,宮崎県,青森県,女,29
2014,鹿児島県,青森県,総数,69
2014,鹿児島県,青森県,男,43
2014,鹿児島県,青森県,女,26
2014,沖縄県,青森県,総数,145
2014,沖縄県,青森県,男,85
2014,沖縄県,青森県,女,60
2014,北海道,岩手県,総数,859
2014,北海道,岩手県,男,532
2014,北海道,岩手県,女,327
2014,青森県,岩手県,総数,2067
2014,青森県,岩手県,男,1140
2014,青森県,岩手県,女,927
2014,岩手県,岩手県,総数,0
2014,岩手県,岩手県,男,0
2014,岩手県,岩手県,女,0
2014,宮城県,岩手県,総数,3638
2014,宮城県,岩手県,男,1971
2014,宮城県,岩手県,女,1667
2014,秋田県,岩手県,総数,1192
2014,秋田県,岩手県,男,656
2014,秋田県,岩手県,女,536
2014,山形県,岩手県,総数,402
2014,山形県,岩手県,男,246
2014,山形県,岩手県,女,156
2014,福島県,岩手県,総数,587
2014,福島県,岩手県,男,346
2014,福島県,岩手県,女,241
2014,茨城県,岩手県,総数,304
2014,茨城県,岩手県,男,185
2014,茨城県,岩手県,女,119
2014,栃木県,岩手県,総数,229
2014,栃木県,岩手県,男,140
2014,栃木県,岩手県,女,89
2014,群馬県,岩手県,総数,177
2014,群馬県,岩手県,男,108
2014,群馬県,岩手県,女,69
2014,埼玉県,岩手県,総数,1011
2014,埼玉県,岩手県,男,591
2014,埼玉県,岩手県,女,420
2014,千葉県,岩手県,総数,920
2014,千葉県,岩手県,男,531
2014,千葉県,岩手県,女,389
2014,東京都,岩手県,総数,2462
2014,東京都,岩手県,男,1374
2014,東京都,岩手県,女,1088
2014,神奈川県,岩手県,総数,1353
2014,神奈川県,岩手県,男,809
2014,神奈川県,岩手県,女,544
2014,新潟県,岩手県,総数,195
2014,新潟県,岩手県,男,105
2014,新潟県,岩手県,女,90
2014,富山県,岩手県,総数,20
2014,富山県,岩手県,男,14
2014,富山県,岩手県,女,6
2014,石川県,岩手県,総数,43
2014,石川県,岩手県,男,28
2014,石川県,岩手県,女,15
2014,福井県,岩手県,総数,26
2014,福井県,岩手県,男,16
2014,福井県,岩手県,女,10
2014,山梨県,岩手県,総数,82
2014,山梨県,岩手県,男,40
2014,山梨県,岩手県,女,42
2014,長野県,岩手県,総数,127
2014,長野県,岩手県,男,76
2014,長野県,岩手県,女,51
2014,岐阜県,岩手県,総数,46
2014,岐阜県,岩手県,男,24
2014,岐阜県,岩手県,女,22
2014,静岡県,岩手県,総数,363
2014,静岡県,岩手県,男,226
2014,静岡県,岩手県,女,137
2014,愛知県,岩手県,総数,294
2014,愛知県,岩手県,男,192
2014,愛知県,岩手県,女,102
2014,三重県,岩手県,総数,190
2014,三重県,岩手県,男,120
2014,三重県,岩手県,女,70
2014,滋賀県,岩手県,総数,39
2014,滋賀県,岩手県,男,23
2014,滋賀県,岩手県,女,16
2014,京都府,岩手県,総数,93
2014,京都府,岩手県,男,62
2014,京都府,岩手県,女,31
2014,大阪府,岩手県,総数,235
2014,大阪府,岩手県,男,143
2014,大阪府,岩手県,女,92
2014,兵庫県,岩手県,総数,140
2014,兵庫県,岩手県,男,83
2014,兵庫県,岩手県,女,57
2014,奈良県,岩手県,総数,35
2014,奈良県,岩手県,男,18
2014,奈良県,岩手県,女,17
2014,和歌山県,岩手県,総数,15
2014,和歌山県,岩手県,男,11
2014,和歌山県,岩手県,女,4
2014,鳥取県,岩手県,総数,17
2014,鳥取県,岩手県,男,12
2014,鳥取県,岩手県,女,5
2014,島根県,岩手県,総数,12
2014,島根県,岩手県,男,8
2014,島根県,岩手県,女,4
2014,岡山県,岩手県,総数,54
2014,岡山県,岩手県,男,30
2014,岡山県,岩手県,女,24
2014,広島県,岩手県,総数,71
2014,広島県,岩手県,男,45
2014,広島県,岩手県,女,26
2014,山口県,岩手県,総数,33
2014,山口県,岩手県,男,19
2014,山口県,岩手県,女,14
2014,徳島県,岩手県,総数,11
2014,徳島県,岩手県,男,7
2014,徳島県,岩手県,女,4
2014,香川県,岩手県,総数,27
2014,香川県,岩手県,男,19
2014,香川県,岩手県,女,8
2014,愛媛県,岩手県,総数,34
2014,愛媛県,岩手県,男,20
2014,愛媛県,岩手県,女,14
2014,高知県,岩手県,総数,14
2014,高知県,岩手県,男,11
2014,高知県,岩手県,女,3
2014,福岡県,岩手県,総数,163
2014,福岡県,岩手県,男,104
2014,福岡県,岩手県,女,59
2014,佐賀県,岩手県,総数,14
2014,佐賀県,岩手県,男,10
2014,佐賀県,岩手県,女,4
2014,長崎県,岩手県,総数,40
2014,長崎県,岩手県,男,22
2014,長崎県,岩手県,女,18
2014,熊本県,岩手県,総数,30
2014,熊本県,岩手県,男,22
2014,熊本県,岩手県,女,8
2014,大分県,岩手県,総数,33
2014,大分県,岩手県,男,18
2014,大分県,岩手県,女,15
2014,宮崎県,岩手県,総数,27
2014,宮崎県,岩手県,男,19
2014,宮崎県,岩手県,女,8
2014,鹿児島県,岩手県,総数,43
2014,鹿児島県,岩手県,男,26
2014,鹿児島県,岩手県,女,17
2014,沖縄県,岩手県,総数,78
2014,沖縄県,岩手県,男,42
2014,沖縄県,岩手県,女,36
2014,北海道,宮城県,総数,2369
2014,北海道,宮城県,男,1406
2014,北海道,宮城県,女,963
2014,青森県,宮城県,総数,3267
2014,青森県,宮城県,男,1863
2014,青森県,宮城県,女,1404
2014,岩手県,宮城県,総数,4758
2014,岩手県,宮城県,男,2507
2014,岩手県,宮城県,女,2251
2014,宮城県,宮城県,総数,0
2014,宮城県,宮城県,男,0
2014,宮城県,宮城県,女,0
2014,秋田県,宮城県,総数,2618
2014,秋田県,宮城県,男,1406
2014,秋田県,宮城県,女,1212
2014,山形県,宮城県,総数,3915
2014,山形県,宮城県,男,2088
2014,山形県,宮城県,女,1827
2014,福島県,宮城県,総数,4723
2014,福島県,宮城県,男,2583
2014,福島県,宮城県,女,2140
2014,茨城県,宮城県,総数,974
2014,茨城県,宮城県,男,607
2014,茨城県,宮城県,女,367
2014,栃木県,宮城県,総数,929
2014,栃木県,宮城県,男,570
2014,栃木県,宮城県,女,359
2014,群馬県,宮城県,総数,461
2014,群馬県,宮城県,男,312
2014,群馬県,宮城県,女,149
2014,埼玉県,宮城県,総数,2961
2014,埼玉県,宮城県,男,1758
2014,埼玉県,宮城県,女,1203
2014,千葉県,宮城県,総数,2370
2014,千葉県,宮城県,男,1449
2014,千葉県,宮城県,女,921
2014,東京都,宮城県,総数,6605
2014,東京都,宮城県,男,3871
2014,東京都,宮城県,女,2734
2014,神奈川県,宮城県,総数,3506
2014,神奈川県,宮城県,男,2152
2014,神奈川県,宮城県,女,1354
2014,新潟県,宮城県,総数,869
2014,新潟県,宮城県,男,508
2014,新潟県,宮城県,女,361
2014,富山県,宮城県,総数,146
2014,富山県,宮城県,男,83
2014,富山県,宮城県,女,63
2014,石川県,宮城県,総数,227
2014,石川県,宮城県,男,140
2014,石川県,宮城県,女,87
2014,福井県,宮城県,総数,49
2014,福井県,宮城県,男,31
2014,福井県,宮城県,女,18
2014,山梨県,宮城県,総数,200
2014,山梨県,宮城県,男,113
2014,山梨県,宮城県,女,87
2014,長野県,宮城県,総数,345
2014,長野県,宮城県,男,197
2014,長野県,宮城県,女,148
2014,岐阜県,宮城県,総数,176
2014,岐阜県,宮城県,男,107
2014,岐阜県,宮城県,女,69
2014,静岡県,宮城県,総数,1028
2014,静岡県,宮城県,男,627
2014,静岡県,宮城県,女,401
2014,愛知県,宮城県,総数,1195
2014,愛知県,宮城県,男,794
2014,愛知県,宮城県,女,401
2014,三重県,宮城県,総数,186
2014,三重県,宮城県,男,130
2014,三重県,宮城県,女,56
2014,滋賀県,宮城県,総数,133
2014,滋賀県,宮城県,男,89
2014,滋賀県,宮城県,女,44
2014,京都府,宮城県,総数,295
2014,京都府,宮城県,男,174
2014,京都府,宮城県,女,121
2014,大阪府,宮城県,総数,1215
2014,大阪府,宮城県,男,770
2014,大阪府,宮城県,女,445
2014,兵庫県,宮城県,総数,606
2014,兵庫県,宮城県,男,396
2014,兵庫県,宮城県,女,210
2014,奈良県,宮城県,総数,143
2014,奈良県,宮城県,男,80
2014,奈良県,宮城県,女,63
2014,和歌山県,宮城県,総数,66
2014,和歌山県,宮城県,男,43
2014,和歌山県,宮城県,女,23
2014,鳥取県,宮城県,総数,65
2014,鳥取県,宮城県,男,43
2014,鳥取県,宮城県,女,22
2014,島根県,宮城県,総数,64
2014,島根県,宮城県,男,44
2014,島根県,宮城県,女,20
2014,岡山県,宮城県,総数,145
2014,岡山県,宮城県,男,91
2014,岡山県,宮城県,女,54
2014,広島県,宮城県,総数,338
2014,広島県,宮城県,男,214
2014,広島県,宮城県,女,124
2014,山口県,宮城県,総数,106
2014,山口県,宮城県,男,63
2014,山口県,宮城県,女,43
2014,徳島県,宮城県,総数,53
2014,徳島県,宮城県,男,34
2014,徳島県,宮城県,女,19
2014,香川県,宮城県,総数,98
2014,香川県,宮城県,男,61
2014,香川県,宮城県,女,37
2014,愛媛県,宮城県,総数,128
2014,愛媛県,宮城県,男,85
2014,愛媛県,宮城県,女,43
2014,高知県,宮城県,総数,43
2014,高知県,宮城県,男,31
2014,高知県,宮城県,女,12
2014,福岡県,宮城県,総数,606
2014,福岡県,宮城県,男,372
2014,福岡県,宮城県,女,234
2014,佐賀県,宮城県,総数,63
2014,佐賀県,宮城県,男,37
2014,佐賀県,宮城県,女,26
2014,長崎県,宮城県,総数,106
2014,長崎県,宮城県,男,72
2014,長崎県,宮城県,女,34
2014,熊本県,宮城県,総数,139
2014,熊本県,宮城県,男,99
2014,熊本県,宮城県,女,40
2014,大分県,宮城県,総数,69
2014,大分県,宮城県,男,51
2014,大分県,宮城県,女,18
2014,宮崎県,宮城県,総数,167
2014,宮崎県,宮城県,男,112
2014,宮崎県,宮城県,女,55
2014,鹿児島県,宮城県,総数,171
2014,鹿児島県,宮城県,男,108
2014,鹿児島県,宮城県,女,63
2014,沖縄県,宮城県,総数,255
2014,沖縄県,宮城県,男,146
2014,沖縄県,宮城県,女,109
2014,北海道,秋田県,総数,569
2014,北海道,秋田県,男,321
2014,北海道,秋田県,女,248
2014,青森県,秋田県,総数,963
2014,青森県,秋田県,男,560
2014,青森県,秋田県,女,403
2014,岩手県,秋田県,総数,943
2014,岩手県,秋田県,男,526
2014,岩手県,秋田県,女,417
2014,宮城県,秋田県,総数,1694
2014,宮城県,秋田県,男,984
2014,宮城県,秋田県,女,710
2014,秋田県,秋田県,総数,0
2014,秋田県,秋田県,男,0
2014,秋田県,秋田県,女,0
2014,山形県,秋田県,総数,530
2014,山形県,秋田県,男,293
2014,山形県,秋田県,女,237
2014,福島県,秋田県,総数,370
2014,福島県,秋田県,男,224
2014,福島県,秋田県,女,146
2014,茨城県,秋田県,総数,196
2014,茨城県,秋田県,男,121
2014,茨城県,秋田県,女,75
2014,栃木県,秋田県,総数,204
2014,栃木県,秋田県,男,114
2014,栃木県,秋田県,女,90
2014,群馬県,秋田県,総数,136
2014,群馬県,秋田県,男,91
2014,群馬県,秋田県,女,45
2014,埼玉県,秋田県,総数,760
2014,埼玉県,秋田県,男,436
2014,埼玉県,秋田県,女,324
2014,千葉県,秋田県,総数,659
2014,千葉県,秋田県,男,404
2014,千葉県,秋田県,女,255
2014,東京都,秋田県,総数,1933
2014,東京都,秋田県,男,1046
2014,東京都,秋田県,女,887
2014,神奈川県,秋田県,総数,922
2014,神奈川県,秋田県,男,509
2014,神奈川県,秋田県,女,413
2014,新潟県,秋田県,総数,247
2014,新潟県,秋田県,男,153
2014,新潟県,秋田県,女,94
2014,富山県,秋田県,総数,41
2014,富山県,秋田県,男,22
2014,富山県,秋田県,女,19
2014,石川県,秋田県,総数,57
2014,石川県,秋田県,男,33
2014,石川県,秋田県,女,24
2014,福井県,秋田県,総数,31
2014,福井県,秋田県,男,14
2014,福井県,秋田県,女,17
2014,山梨県,秋田県,総数,37
2014,山梨県,秋田県,男,20
2014,山梨県,秋田県,女,17
2014,長野県,秋田県,総数,110
2014,長野県,秋田県,男,58
2014,長野県,秋田県,女,52
2014,岐阜県,秋田県,総数,58
2014,岐阜県,秋田県,男,35
2014,岐阜県,秋田県,女,23
2014,静岡県,秋田県,総数,136
2014,静岡県,秋田県,男,81
2014,静岡県,秋田県,女,55
2014,愛知県,秋田県,総数,217
2014,愛知県,秋田県,男,139
2014,愛知県,秋田県,女,78
2014,三重県,秋田県,総数,23
2014,三重県,秋田県,男,16
2014,三重県,秋田県,女,7
2014,滋賀県,秋田県,総数,34
2014,滋賀県,秋田県,男,21
2014,滋賀県,秋田県,女,13
2014,京都府,秋田県,総数,85
2014,京都府,秋田県,男,43
2014,京都府,秋田県,女,42
2014,大阪府,秋田県,総数,156
2014,大阪府,秋田県,男,98
2014,大阪府,秋田県,女,58
2014,兵庫県,秋田県,総数,100
2014,兵庫県,秋田県,男,51
2014,兵庫県,秋田県,女,49
2014,奈良県,秋田県,総数,24
2014,奈良県,秋田県,男,13
2014,奈良県,秋田県,女,11
2014,和歌山県,秋田県,総数,14
2014,和歌山県,秋田県,男,7
2014,和歌山県,秋田県,女,7
2014,鳥取県,秋田県,総数,9
2014,鳥取県,秋田県,男,5
2014,鳥取県,秋田県,女,4
2014,島根県,秋田県,総数,12
2014,島根県,秋田県,男,7
2014,島根県,秋田県,女,5
2014,岡山県,秋田県,総数,36
2014,岡山県,秋田県,男,20
2014,岡山県,秋田県,女,16
2014,広島県,秋田県,総数,28
2014,広島県,秋田県,男,17
2014,広島県,秋田県,女,11
2014,山口県,秋田県,総数,17
2014,山口県,秋田県,男,8
2014,山口県,秋田県,女,9
2014,徳島県,秋田県,総数,14
2014,徳島県,秋田県,男,10
2014,徳島県,秋田県,女,4
2014,香川県,秋田県,総数,13
2014,香川県,秋田県,男,11
2014,香川県,秋田県,女,2
2014,愛媛県,秋田県,総数,15
2014,愛媛県,秋田県,男,7
2014,愛媛県,秋田県,女,8
2014,高知県,秋田県,総数,15
2014,高知県,秋田県,男,7
2014,高知県,秋田県,女,8
2014,福岡県,秋田県,総数,78
2014,福岡県,秋田県,男,45
2014,福岡県,秋田県,女,33
2014,佐賀県,秋田県,総数,8
2014,佐賀県,秋田県,男,4
2014,佐賀県,秋田県,女,4
2014,長崎県,秋田県,総数,7
2014,長崎県,秋田県,男,4
2014,長崎県,秋田県,女,3
2014,熊本県,秋田県,総数,22
2014,熊本県,秋田県,男,7
2014,熊本県,秋田県,女,15
2014,大分県,秋田県,総数,11
2014,大分県,秋田県,男,4
2014,大分県,秋田県,女,7
2014,宮崎県,秋田県,総数,24
2014,宮崎県,秋田県,男,15
2014,宮崎県,秋田県,女,9
2014,鹿児島県,秋田県,総数,25
2014,鹿児島県,秋田県,男,10
2014,鹿児島県,秋田県,女,15
2014,沖縄県,秋田県,総数,43
2014,沖縄県,秋田県,男,21
2014,沖縄県,秋田県,女,22
2014,北海道,山形県,総数,440
2014,北海道,山形県,男,269
2014,北海道,山形県,女,171
2014,青森県,山形県,総数,459
2014,青森県,山形県,男,280
2014,青森県,山形県,女,179
2014,岩手県,山形県,総数,485
2014,岩手県,山形県,男,275
2014,岩手県,山形県,女,210
2014,宮城県,山形県,総数,2969
2014,宮城県,山形県,男,1713
2014,宮城県,山形県,女,1256
2014,秋田県,山形県,総数,646
2014,秋田県,山形県,男,347
2014,秋田県,山形県,女,299
2014,山形県,山形県,総数,0
2014,山形県,山形県,男,0
2014,山形県,山形県,女,0
2014,福島県,山形県,総数,980
2014,福島県,山形県,男,564
2014,福島県,山形県,女,416
2014,茨城県,山形県,総数,262
2014,茨城県,山形県,男,162
2014,茨城県,山形県,女,100
2014,栃木県,山形県,総数,247
2014,栃木県,山形県,男,164
2014,栃木県,山形県,女,83
2014,群馬県,山形県,総数,161
2014,群馬県,山形県,男,102
2014,群馬県,山形県,女,59
2014,埼玉県,山形県,総数,798
2014,埼玉県,山形県,男,438
2014,埼玉県,山形県,女,360
2014,千葉県,山形県,総数,586
2014,千葉県,山形県,男,332
2014,千葉県,山形県,女,254
2014,東京都,山形県,総数,2063
2014,東京都,山形県,男,1140
2014,東京都,山形県,女,923
2014,神奈川県,山形県,総数,983
2014,神奈川県,山形県,男,543
2014,神奈川県,山形県,女,440
2014,新潟県,山形県,総数,579
2014,新潟県,山形県,男,301
2014,新潟県,山形県,女,278
2014,富山県,山形県,総数,32
2014,富山県,山形県,男,15
2014,富山県,山形県,女,17
2014,石川県,山形県,総数,54
2014,石川県,山形県,男,32
2014,石川県,山形県,女,22
2014,福井県,山形県,総数,19
2014,福井県,山形県,男,15
2014,福井県,山形県,女,4
2014,山梨県,山形県,総数,62
2014,山梨県,山形県,男,34
2014,山梨県,山形県,女,28
2014,長野県,山形県,総数,106
2014,長野県,山形県,男,61
2014,長野県,山形県,女,45
2014,岐阜県,山形県,総数,32
2014,岐阜県,山形県,男,19
2014,岐阜県,山形県,女,13
2014,静岡県,山形県,総数,191
2014,静岡県,山形県,男,112
2014,静岡県,山形県,女,79
2014,愛知県,山形県,総数,243
2014,愛知県,山形県,男,153
2014,愛知県,山形県,女,90
2014,三重県,山形県,総数,54
2014,三重県,山形県,男,39
2014,三重県,山形県,女,15
2014,滋賀県,山形県,総数,42
2014,滋賀県,山形県,男,27
2014,滋賀県,山形県,女,15
2014,京都府,山形県,総数,93
2014,京都府,山形県,男,49
2014,京都府,山形県,女,44
2014,大阪府,山形県,総数,192
2014,大阪府,山形県,男,96
2014,大阪府,山形県,女,96
2014,兵庫県,山形県,総数,95
2014,兵庫県,山形県,男,56
2014,兵庫県,山形県,女,39
2014,奈良県,山形県,総数,16
2014,奈良県,山形県,男,8
2014,奈良県,山形県,女,8
2014,和歌山県,山形県,総数,16
2014,和歌山県,山形県,男,13
2014,和歌山県,山形県,女,3
2014,鳥取県,山形県,総数,3
2014,鳥取県,山形県,男,3
2014,鳥取県,山形県,女,0
2014,島根県,山形県,総数,11
2014,島根県,山形県,男,6
2014,島根県,山形県,女,5
2014,岡山県,山形県,総数,21
2014,岡山県,山形県,男,13
2014,岡山県,山形県,女,8
2014,広島県,山形県,総数,45
2014,広島県,山形県,男,28
2014,広島県,山形県,女,17
2014,山口県,山形県,総数,22
2014,山口県,山形県,男,9
2014,山口県,山形県,女,13
2014,徳島県,山形県,総数,14
2014,徳島県,山形県,男,9
2014,徳島県,山形県,女,5
2014,香川県,山形県,総数,8
2014,香川県,山形県,男,4
2014,香川県,山形県,女,4
2014,愛媛県,山形県,総数,23
2014,愛媛県,山形県,男,14
2014,愛媛県,山形県,女,9
2014,高知県,山形県,総数,7
2014,高知県,山形県,男,4
2014,高知県,山形県,女,3
2014,福岡県,山形県,総数,88
2014,福岡県,山形県,男,49
2014,福岡県,山形県,女,39
2014,佐賀県,山形県,総数,10
2014,佐賀県,山形県,男,8
2014,佐賀県,山形県,女,2
2014,長崎県,山形県,総数,38
