year,origin,destination,gender,migration
2013,宮城県,青森県,男,1261
2013,宮城県,青森県,女,836
2013,秋田県,青森県,総数,1010
2013,秋田県,青森県,男,589
2013,秋田県,青森県,女,421
2013,山形県,青森県,総数,332
2013,山形県,青森県,男,204
2013,山形県,青森県,女,128
2013,福島県,青森県,総数,429
2013,福島県,青森県,男,286
2013,福島県,青森県,女,143
2013,茨城県,青森県,総数,320
2013,茨城県,青森県,男,198
2013,茨城県,青森県,女,122
2013,栃木県,青森県,総数,230
2013,栃木県,青森県,男,135
2013,栃木県,青森県,女,95
2013,群馬県,青森県,総数,191
2013,群馬県,青森県,男,125
2013,群馬県,青森県,女,66
2013,埼玉県,青森県,総数,1202
2013,埼玉県,青森県,男,708
2013,埼玉県,青森県,女,494
2013,千葉県,青森県,総数,1044
2013,千葉県,青森県,男,674
2013,千葉県,青森県,女,370
2013,東京都,青森県,総数,2992
2013,東京都,青森県,男,1685
2013,東京都,青森県,女,1307
2013,神奈川県,青森県,総数,1881
2013,神奈川県,青森県,男,1151
2013,神奈川県,青森県,女,730
2013,新潟県,青森県,総数,149
2013,新潟県,青森県,男,93
2013,新潟県,青森県,女,56
2013,富山県,青森県,総数,48
2013,富山県,青森県,男,23
2013,富山県,青森県,女,25
2013,石川県,青森県,総数,97
2013,石川県,青森県,男,53
2013,石川県,青森県,女,44
2013,福井県,青森県,総数,29
2013,福井県,青森県,男,24
2013,福井県,青森県,女,5
2013,山梨県,青森県,総数,45
2013,山梨県,青森県,男,27
2013,山梨県,青森県,女,18
2013,長野県,青森県,総数,116
2013,長野県,青森県,男,68
2013,長野県,青森県,女,48
2013,岐阜県,青森県,総数,85
2013,岐阜県,青森県,男,47
2013,岐阜県,青森県,女,38
2013,静岡県,青森県,総数,362
2013,静岡県,青森県,男,214
2013,静岡県,青森県,女,148
2013,愛知県,青森県,総数,426
2013,愛知県,青森県,男,265
2013,愛知県,青森県,女,161
2013,三重県,青森県,総数,95
2013,三重県,青森県,男,61
2013,三重県,青森県,女,34
2013,滋賀県,青森県,総数,36
2013,滋賀県,青森県,男,27
2013,滋賀県,青森県,女,9
2013,京都府,青森県,総数,169
2013,京都府,青森県,男,109
2013,京都府,青森県,女,60
2013,大阪府,青森県,総数,220
2013,大阪府,青森県,男,127
2013,大阪府,青森県,女,93
2013,兵庫県,青森県,総数,146
2013,兵庫県,青森県,男,84
2013,兵庫県,青森県,女,62
2013,奈良県,青森県,総数,68
2013,奈良県,青森県,男,45
2013,奈良県,青森県,女,23
2013,和歌山県,青森県,総数,38
2013,和歌山県,青森県,男,25
2013,和歌山県,青森県,女,13
2013,鳥取県,青森県,総数,20
2013,鳥取県,青森県,男,8
2013,鳥取県,青森県,女,12
2013,島根県,青森県,総数,26
2013,島根県,青森県,男,15
2013,島根県,青森県,女,11
2013,岡山県,青森県,総数,40
2013,岡山県,青森県,男,21
2013,岡山県,青森県,女,19
2013,広島県,青森県,総数,146
2013,広島県,青森県,男,101
2013,広島県,青森県,女,45
2013,山口県,青森県,総数,84
2013,山口県,青森県,男,60
2013,山口県,青森県,女,24
2013,徳島県,青森県,総数,23
2013,徳島県,青森県,男,18
2013,徳島県,青森県,女,5
2013,香川県,青森県,総数,19
2013,香川県,青森県,男,12
2013,香川県,青森県,女,7
2013,愛媛県,青森県,総数,23
2013,愛媛県,青森県,男,15
2013,愛媛県,青森県,女,8
2013,高知県,青森県,総数,16
2013,高知県,青森県,男,6
2013,高知県,青森県,女,10
2013,福岡県,青森県,総数,191
2013,福岡県,青森県,男,130
2013,福岡県,青森県,女,61
2013,佐賀県,青森県,総数,20
2013,佐賀県,青森県,男,14
2013,佐賀県,青森県,女,6
2013,長崎県,青森県,総数,78
2013,長崎県,青森県,男,51
2013,長崎県,青森県,女,27
2013,熊本県,青森県,総数,32
2013,熊本県,青森県,男,15
2013,熊本県,青森県,女,17
2013,大分県,青森県,総数,23
2013,大分県,青森県,男,17
2013,大分県,青森県,女,6
2013,宮崎県,青森県,総数,46
2013,宮崎県,青森県,男,28
2013,宮崎県,青森県,女,18
2013,鹿児島県,青森県,総数,62
2013,鹿児島県,青森県,男,36
2013,鹿児島県,青森県,女,26
2013,沖縄県,青森県,総数,143
2013,沖縄県,青森県,男,78
2013,沖縄県,青森県,女,65
2013,北海道,岩手県,総数,850
2013,北海道,岩手県,男,531
2013,北海道,岩手県,女,319
2013,青森県,岩手県,総数,2056
2013,青森県,岩手県,男,1136
2013,青森県,岩手県,女,920
2013,岩手県,岩手県,総数,0
2013,岩手県,岩手県,男,0
2013,岩手県,岩手県,女,0
2013,宮城県,岩手県,総数,3678
2013,宮城県,岩手県,男,2011
2013,宮城県,岩手県,女,1667
2013,秋田県,岩手県,総数,1303
2013,秋田県,岩手県,男,718
2013,秋田県,岩手県,女,585
2013,山形県,岩手県,総数,452
2013,山形県,岩手県,男,246
2013,山形県,岩手県,女,206
2013,福島県,岩手県,総数,655
2013,福島県,岩手県,男,386
2013,福島県,岩手県,女,269
2013,茨城県,岩手県,総数,309
2013,茨城県,岩手県,男,181
2013,茨城県,岩手県,女,128
2013,栃木県,岩手県,総数,282
2013,栃木県,岩手県,男,153
2013,栃木県,岩手県,女,129
2013,群馬県,岩手県,総数,184
2013,群馬県,岩手県,男,120
2013,群馬県,岩手県,女,64
2013,埼玉県,岩手県,総数,1135
2013,埼玉県,岩手県,男,678
2013,埼玉県,岩手県,女,457
2013,千葉県,岩手県,総数,902
2013,千葉県,岩手県,男,527
2013,千葉県,岩手県,女,375
2013,東京都,岩手県,総数,2637
2013,東京都,岩手県,男,1492
2013,東京都,岩手県,女,1145
2013,神奈川県,岩手県,総数,1412
2013,神奈川県,岩手県,男,832
2013,神奈川県,岩手県,女,580
2013,新潟県,岩手県,総数,189
2013,新潟県,岩手県,男,110
2013,新潟県,岩手県,女,79
2013,富山県,岩手県,総数,37
2013,富山県,岩手県,男,24
2013,富山県,岩手県,女,13
2013,石川県,岩手県,総数,76
2013,石川県,岩手県,男,42
2013,石川県,岩手県,女,34
2013,福井県,岩手県,総数,34
2013,福井県,岩手県,男,19
2013,福井県,岩手県,女,15
2013,山梨県,岩手県,総数,84
2013,山梨県,岩手県,男,49
2013,山梨県,岩手県,女,35
2013,長野県,岩手県,総数,133
2013,長野県,岩手県,男,88
2013,長野県,岩手県,女,45
2013,岐阜県,岩手県,総数,60
2013,岐阜県,岩手県,男,34
2013,岐阜県,岩手県,女,26
2013,静岡県,岩手県,総数,266
2013,静岡県,岩手県,男,165
2013,静岡県,岩手県,女,101
2013,愛知県,岩手県,総数,325
2013,愛知県,岩手県,男,218
2013,愛知県,岩手県,女,107
2013,三重県,岩手県,総数,183
2013,三重県,岩手県,男,115
2013,三重県,岩手県,女,68
2013,滋賀県,岩手県,総数,47
2013,滋賀県,岩手県,男,25
2013,滋賀県,岩手県,女,22
2013,京都府,岩手県,総数,88
2013,京都府,岩手県,男,54
2013,京都府,岩手県,女,34
2013,大阪府,岩手県,総数,247
2013,大阪府,岩手県,男,147
2013,大阪府,岩手県,女,100
2013,兵庫県,岩手県,総数,188
2013,兵庫県,岩手県,男,112
2013,兵庫県,岩手県,女,76
2013,奈良県,岩手県,総数,50
2013,奈良県,岩手県,男,29
2013,奈良県,岩手県,女,21
2013,和歌山県,岩手県,総数,19
2013,和歌山県,岩手県,男,10
2013,和歌山県,岩手県,女,9
2013,鳥取県,岩手県,総数,10
2013,鳥取県,岩手県,男,6
2013,鳥取県,岩手県,女,4
2013,島根県,岩手県,総数,18
2013,島根県,岩手県,男,10
2013,島根県,岩手県,女,8
2013,岡山県,岩手県,総数,55
2013,岡山県,岩手県,男,37
2013,岡山県,岩手県,女,18
2013,広島県,岩手県,総数,63
2013,広島県,岩手県,男,46
2013,広島県,岩手県,女,17
2013,山口県,岩手県,総数,23
2013,山口県,岩手県,男,15
2013,山口県,岩手県,女,8
2013,徳島県,岩手県,総数,24
2013,徳島県,岩手県,男,15
2013,徳島県,岩手県,女,9
2013,香川県,岩手県,総数,30
2013,香川県,岩手県,男,21
2013,香川県,岩手県,女,9
2013,愛媛県,岩手県,総数,26
2013,愛媛県,岩手県,男,14
2013,愛媛県,岩手県,女,12
2013,高知県,岩手県,総数,28
2013,高知県,岩手県,男,18
2013,高知県,岩手県,女,10
2013,福岡県,岩手県,総数,105
2013,福岡県,岩手県,男,72
2013,福岡県,岩手県,女,33
2013,佐賀県,岩手県,総数,17
2013,佐賀県,岩手県,男,10
2013,佐賀県,岩手県,女,7
2013,長崎県,岩手県,総数,34
2013,長崎県,岩手県,男,21
2013,長崎県,岩手県,女,13
2013,熊本県,岩手県,総数,49
2013,熊本県,岩手県,男,31
2013,熊本県,岩手県,女,18
2013,大分県,岩手県,総数,31
2013,大分県,岩手県,男,21
2013,大分県,岩手県,女,10
2013,宮崎県,岩手県,総数,39
2013,宮崎県,岩手県,男,27
2013,宮崎県,岩手県,女,12
2013,鹿児島県,岩手県,総数,29
2013,鹿児島県,岩手県,男,18
2013,鹿児島県,岩手県,女,11
2013,沖縄県,岩手県,総数,67
2013,沖縄県,岩手県,男,41
2013,沖縄県,岩手県,女,26
2013,北海道,宮城県,総数,2680
2013,北海道,宮城県,男,1633
2013,北海道,宮城県,女,1047
2013,青森県,宮城県,総数,3356
2013,青森県,宮城県,男,1884
2013,青森県,宮城県,女,1472
2013,岩手県,宮城県,総数,4712
2013,岩手県,宮城県,男,2474
2013,岩手県,宮城県,女,2238
2013,宮城県,宮城県,総数,0
2013,宮城県,宮城県,男,0
2013,宮城県,宮城県,女,0
2013,秋田県,宮城県,総数,2679
2013,秋田県,宮城県,男,1455
2013,秋田県,宮城県,女,1224
2013,山形県,宮城県,総数,3944
2013,山形県,宮城県,男,2157
2013,山形県,宮城県,女,1787
2013,福島県,宮城県,総数,5018
2013,福島県,宮城県,男,2717
2013,福島県,宮城県,女,2301
2013,茨城県,宮城県,総数,1049
2013,茨城県,宮城県,男,664
2013,茨城県,宮城県,女,385
2013,栃木県,宮城県,総数,960
2013,栃木県,宮城県,男,601
2013,栃木県,宮城県,女,359
2013,群馬県,宮城県,総数,457
2013,群馬県,宮城県,男,300
2013,群馬県,宮城県,女,157
2013,埼玉県,宮城県,総数,3199
2013,埼玉県,宮城県,男,1991
2013,埼玉県,宮城県,女,1208
2013,千葉県,宮城県,総数,2483
2013,千葉県,宮城県,男,1535
2013,千葉県,宮城県,女,948
2013,東京都,宮城県,総数,6942
2013,東京都,宮城県,男,4116
2013,東京都,宮城県,女,2826
2013,神奈川県,宮城県,総数,3747
2013,神奈川県,宮城県,男,2286
2013,神奈川県,宮城県,女,1461
2013,新潟県,宮城県,総数,938
2013,新潟県,宮城県,男,540
2013,新潟県,宮城県,女,398
2013,富山県,宮城県,総数,195
2013,富山県,宮城県,男,132
2013,富山県,宮城県,女,63
2013,石川県,宮城県,総数,251
2013,石川県,宮城県,男,161
2013,石川県,宮城県,女,90
2013,福井県,宮城県,総数,57
2013,福井県,宮城県,男,38
2013,福井県,宮城県,女,19
2013,山梨県,宮城県,総数,190
2013,山梨県,宮城県,男,113
2013,山梨県,宮城県,女,77
2013,長野県,宮城県,総数,358
2013,長野県,宮城県,男,226
2013,長野県,宮城県,女,132
2013,岐阜県,宮城県,総数,183
2013,岐阜県,宮城県,男,120
2013,岐阜県,宮城県,女,63
2013,静岡県,宮城県,総数,845
2013,静岡県,宮城県,男,539
2013,静岡県,宮城県,女,306
2013,愛知県,宮城県,総数,1366
2013,愛知県,宮城県,男,880
2013,愛知県,宮城県,女,486
2013,三重県,宮城県,総数,192
2013,三重県,宮城県,男,129
2013,三重県,宮城県,女,63
2013,滋賀県,宮城県,総数,165
2013,滋賀県,宮城県,男,104
2013,滋賀県,宮城県,女,61
2013,京都府,宮城県,総数,368
2013,京都府,宮城県,男,232
2013,京都府,宮城県,女,136
2013,大阪府,宮城県,総数,1240
2013,大阪府,宮城県,男,787
2013,大阪府,宮城県,女,453
2013,兵庫県,宮城県,総数,599
2013,兵庫県,宮城県,男,386
2013,兵庫県,宮城県,女,213
2013,奈良県,宮城県,総数,147
2013,奈良県,宮城県,男,103
2013,奈良県,宮城県,女,44
2013,和歌山県,宮城県,総数,65
2013,和歌山県,宮城県,男,44
2013,和歌山県,宮城県,女,21
2013,鳥取県,宮城県,総数,67
2013,鳥取県,宮城県,男,42
2013,鳥取県,宮城県,女,25
2013,島根県,宮城県,総数,60
2013,島根県,宮城県,男,35
2013,島根県,宮城県,女,25
2013,岡山県,宮城県,総数,178
2013,岡山県,宮城県,男,115
2013,岡山県,宮城県,女,63
2013,広島県,宮城県,総数,387
2013,広島県,宮城県,男,234
2013,広島県,宮城県,女,153
2013,山口県,宮城県,総数,125
2013,山口県,宮城県,男,77
2013,山口県,宮城県,女,48
2013,徳島県,宮城県,総数,53
2013,徳島県,宮城県,男,31
2013,徳島県,宮城県,女,22
2013,香川県,宮城県,総数,132
2013,香川県,宮城県,男,84
2013,香川県,宮城県,女,48
2013,愛媛県,宮城県,総数,129
2013,愛媛県,宮城県,男,88
2013,愛媛県,宮城県,女,41
2013,高知県,宮城県,総数,74
2013,高知県,宮城県,男,46
2013,高知県,宮城県,女,28
2013,福岡県,宮城県,総数,831
2013,福岡県,宮城県,男,523
2013,福岡県,宮城県,女,308
2013,佐賀県,宮城県,総数,50
2013,佐賀県,宮城県,男,37
2013,佐賀県,宮城県,女,13
2013,長崎県,宮城県,総数,111
2013,長崎県,宮城県,男,72
2013,長崎県,宮城県,女,39
2013,熊本県,宮城県,総数,164
2013,熊本県,宮城県,男,108
2013,熊本県,宮城県,女,56
2013,大分県,宮城県,総数,81
2013,大分県,宮城県,男,48
2013,大分県,宮城県,女,33
2013,宮崎県,宮城県,総数,166
2013,宮崎県,宮城県,男,116
2013,宮崎県,宮城県,女,50
2013,鹿児島県,宮城県,総数,134
2013,鹿児島県,宮城県,男,88
2013,鹿児島県,宮城県,女,46
2013,沖縄県,宮城県,総数,199
2013,沖縄県,宮城県,男,116
2013,沖縄県,宮城県,女,83
2013,北海道,秋田県,総数,538
2013,北海道,秋田県,男,332
2013,北海道,秋田県,女,206
2013,青森県,秋田県,総数,998
2013,青森県,秋田県,男,556
2013,青森県,秋田県,女,442
2013,岩手県,秋田県,総数,941
2013,岩手県,秋田県,男,515
2013,岩手県,秋田県,女,426
2013,宮城県,秋田県,総数,1660
2013,宮城県,秋田県,男,946
2013,宮城県,秋田県,女,714
2013,秋田県,秋田県,総数,0
2013,秋田県,秋田県,男,0
2013,秋田県,秋田県,女,0
2013,山形県,秋田県,総数,544
2013,山形県,秋田県,男,292
2013,山形県,秋田県,女,252
2013,福島県,秋田県,総数,422
2013,福島県,秋田県,男,253
2013,福島県,秋田県,女,169
2013,茨城県,秋田県,総数,225
2013,茨城県,秋田県,男,137
2013,茨城県,秋田県,女,88
2013,栃木県,秋田県,総数,176
2013,栃木県,秋田県,男,109
2013,栃木県,秋田県,女,67
2013,群馬県,秋田県,総数,144
2013,群馬県,秋田県,男,92
2013,群馬県,秋田県,女,52
2013,埼玉県,秋田県,総数,731
2013,埼玉県,秋田県,男,424
2013,埼玉県,秋田県,女,307
2013,千葉県,秋田県,総数,666
2013,千葉県,秋田県,男,407
2013,千葉県,秋田県,女,259
2013,東京都,秋田県,総数,2099
2013,東京都,秋田県,男,1149
2013,東京都,秋田県,女,950
2013,神奈川県,秋田県,総数,963
2013,神奈川県,秋田県,男,547
2013,神奈川県,秋田県,女,416
2013,新潟県,秋田県,総数,267
2013,新潟県,秋田県,男,162
2013,新潟県,秋田県,女,105
2013,富山県,秋田県,総数,22
2013,富山県,秋田県,男,17
2013,富山県,秋田県,女,5
2013,石川県,秋田県,総数,68
2013,石川県,秋田県,男,44
2013,石川県,秋田県,女,24
2013,福井県,秋田県,総数,27
2013,福井県,秋田県,男,18
2013,福井県,秋田県,女,9
2013,山梨県,秋田県,総数,30
2013,山梨県,秋田県,男,20
2013,山梨県,秋田県,女,10
2013,長野県,秋田県,総数,86
2013,長野県,秋田県,男,51
2013,長野県,秋田県,女,35
2013,岐阜県,秋田県,総数,52
2013,岐阜県,秋田県,男,30
2013,岐阜県,秋田県,女,22
2013,静岡県,秋田県,総数,213
2013,静岡県,秋田県,男,129
2013,静岡県,秋田県,女,84
2013,愛知県,秋田県,総数,231
2013,愛知県,秋田県,男,146
2013,愛知県,秋田県,女,85
2013,三重県,秋田県,総数,44
2013,三重県,秋田県,男,31
2013,三重県,秋田県,女,13
2013,滋賀県,秋田県,総数,40
2013,滋賀県,秋田県,男,25
2013,滋賀県,秋田県,女,15
2013,京都府,秋田県,総数,80
2013,京都府,秋田県,男,43
2013,京都府,秋田県,女,37
2013,大阪府,秋田県,総数,174
2013,大阪府,秋田県,男,95
2013,大阪府,秋田県,女,79
2013,兵庫県,秋田県,総数,85
2013,兵庫県,秋田県,男,47
2013,兵庫県,秋田県,女,38
2013,奈良県,秋田県,総数,17
2013,奈良県,秋田県,男,7
2013,奈良県,秋田県,女,10
2013,和歌山県,秋田県,総数,11
2013,和歌山県,秋田県,男,5
2013,和歌山県,秋田県,女,6
2013,鳥取県,秋田県,総数,16
2013,鳥取県,秋田県,男,9
2013,鳥取県,秋田県,女,7
2013,島根県,秋田県,総数,5
2013,島根県,秋田県,男,4
2013,島根県,秋田県,女,1
2013,岡山県,秋田県,総数,23
2013,岡山県,秋田県,男,15
2013,岡山県,秋田県,女,8
2013,広島県,秋田県,総数,48
2013,広島県,秋田県,男,25
2013,広島県,秋田県,女,23
2013,山口県,秋田県,総数,18
2013,山口県,秋田県,男,12
2013,山口県,秋田県,女,6
2013,徳島県,秋田県,総数,13
2013,徳島県,秋田県,男,7
2013,徳島県,秋田県,女,6
2013,香川県,秋田県,総数,9
2013,香川県,秋田県,男,6
2013,香川県,秋田県,女,3
2013,愛媛県,秋田県,総数,25
2013,愛媛県,秋田県,男,16
2013,愛媛県,秋田県,女,9
2013,高知県,秋田県,総数,15
2013,高知県,秋田県,男,8
2013,高知県,秋田県,女,7
2013,福岡県,秋田県,総数,65
2013,福岡県,秋田県,男,47
2013,福岡県,秋田県,女,18
2013,佐賀県,秋田県,総数,9
2013,佐賀県,秋田県,男,4
2013,佐賀県,秋田県,女,5
2013,長崎県,秋田県,総数,27
2013,長崎県,秋田県,男,14
2013,長崎県,秋田県,女,13
2013,熊本県,秋田県,総数,10
2013,熊本県,秋田県,男,8
2013,熊本県,秋田県,女,2
2013,大分県,秋田県,総数,15
2013,大分県,秋田県,男,8
2013,大分県,秋田県,女,7
2013,宮崎県,秋田県,総数,34
2013,宮崎県,秋田県,男,17
2013,宮崎県,秋田県,女,17
2013,鹿児島県,秋田県,総数,18
2013,鹿児島県,秋田県,男,11
2013,鹿児島県,秋田県,女,7
2013,沖縄県,秋田県,総数,39
2013,沖縄県,秋田県,男,15
2013,沖縄県,秋田県,女,24
2013,北海道,山形県,総数,483
2013,北海道,山形県,男,288
2013,北海道,山形県,女,195
2013,青森県,山形県,総数,439
2013,青森県,山形県,男,251
2013,青森県,山形県,女,188
2013,岩手県,山形県,総数,445
2013,岩手県,山形県,男,245
2013,岩手県,山形県,女,200
2013,宮城県,山形県,総数,2942
2013,宮城県,山形県,男,1701
2013,宮城県,山形県,女,1241
2013,秋田県,山形県,総数,613
2013,秋田県,山形県,男,331
2013,秋田県,山形県,女,282
2013,山形県,山形県,総数,0
2013,山形県,山形県,男,0
2013,山形県,山形県,女,0
2013,福島県,山形県,総数,1123
2013,福島県,山形県,男,598
2013,福島県,山形県,女,525
2013,茨城県,山形県,総数,263
2013,茨城県,山形県,男,149
2013,茨城県,山形県,女,114
2013,栃木県,山形県,総数,244
2013,栃木県,山形県,男,142
2013,栃木県,山形県,女,102
2013,群馬県,山形県,総数,173
2013,群馬県,山形県,男,100
2013,群馬県,山形県,女,73
2013,埼玉県,山形県,総数,822
2013,埼玉県,山形県,男,481
2013,埼玉県,山形県,女,341
2013,千葉県,山形県,総数,636
2013,千葉県,山形県,男,364
2013,千葉県,山形県,女,272
2013,東京都,山形県,総数,2188
2013,東京都,山形県,男,1197
2013,東京都,山形県,女,991
2013,神奈川県,山形県,総数,1057
2013,神奈川県,山形県,男,600
2013,神奈川県,山形県,女,457
2013,新潟県,山形県,総数,472
2013,新潟県,山形県,男,249
2013,新潟県,山形県,女,223
2013,富山県,山形県,総数,35
2013,富山県,山形県,男,22
2013,富山県,山形県,女,13
2013,石川県,山形県,総数,62
2013,石川県,山形県,男,41
2013,石川県,山形県,女,21
2013,福井県,山形県,総数,10
2013,福井県,山形県,男,6
2013,福井県,山形県,女,4
2013,山梨県,山形県,総数,37
2013,山梨県,山形県,男,21
2013,山梨県,山形県,女,16
2013,長野県,山形県,総数,119
2013,長野県,山形県,男,68
2013,長野県,山形県,女,51
2013,岐阜県,山形県,総数,51
2013,岐阜県,山形県,男,30
2013,岐阜県,山形県,女,21
2013,静岡県,山形県,総数,228
2013,静岡県,山形県,男,131
2013,静岡県,山形県,女,97
2013,愛知県,山形県,総数,229
2013,愛知県,山形県,男,138
2013,愛知県,山形県,女,91
2013,三重県,山形県,総数,42
2013,三重県,山形県,男,22
2013,三重県,山形県,女,20
2013,滋賀県,山形県,総数,33
2013,滋賀県,山形県,男,20
2013,滋賀県,山形県,女,13
2013,京都府,山形県,総数,84
2013,京都府,山形県,男,42
2013,京都府,山形県,女,42
2013,大阪府,山形県,総数,164
2013,大阪府,山形県,男,94
2013,大阪府,山形県,女,70
2013,兵庫県,山形県,総数,80
2013,兵庫県,山形県,男,46
2013,兵庫県,山形県,女,34
2013,奈良県,山形県,総数,32
2013,奈良県,山形県,男,19
2013,奈良県,山形県,女,13
2013,和歌山県,山形県,総数,9
2013,和歌山県,山形県,男,4
2013,和歌山県,山形県,女,5
2013,鳥取県,山形県,総数,15
2013,鳥取県,山形県,男,8
2013,鳥取県,山形県,女,7
2013,島根県,山形県,総数,16
2013,島根県,山形県,男,10
2013,島根県,山形県,女,6
2013,岡山県,山形県,総数,26
2013,岡山県,山形県,男,14
2013,岡山県,山形県,女,12
2013,広島県,山形県,総数,56
2013,広島県,山形県,男,29
2013,広島県,山形県,女,27
2013,山口県,山形県,総数,13
2013,山口県,山形県,男,8
2013,山口県,山形県,女,5
2013,徳島県,山形県,総数,12
2013,徳島県,山形県,男,6
2013,徳島県,山形県,女,6
2013,香川県,山形県,総数,16
2013,香川県,山形県,男,10
2013,香川県,山形県,女,6
2013,愛媛県,山形県,総数,25
2013,愛媛県,山形県,男,13
2013,愛媛県,山形県,女,12
2013,高知県,山形県,総数,8
2013,高知県,山形県,男,4
2013,高知県,山形県,女,4
2013,福岡県,山形県,総数,74
2013,福岡県,山形県,男,43
2013,福岡県,山形県,女,31
2013,佐賀県,山形県,総数,19
2013,佐賀県,山形県,男,8
2013,佐賀県,山形県,女,11
